,index,sign,glyph
39,382,ITU,223f10da-086b-47e0-987e-52edc911093a.png
23,6080,NU,887393f8-40d5-4e05-b8a2-c64aa57717ef.png
60,3399,DA,47b42de5-bae6-448e-8247-1db24e343b60.png
5,2347,BI,42aa6525-0ba2-4db0-aa3c-b40f0a9adab0.png
46,3319,ID,0d9c3bf6-942f-4e73-b7b5-9a6e139f8ea0.png
9,124,SU,8fe531dc-ac47-476b-a02f-1b2dee8f9c59.png
20,5304,LU,49473605-2f20-43e1-8fe8-efa608390601.png
62,3401,DA,YOS2010_MLC2654obv_6.png
39,154,SU,d9a82f77-1083-4c33-9880-aa593c00a65d.png
30,373,ITU,bca7fee3-9ab0-49f4-b4c2-63b3224e613e.png
47,56,BA,1d69ee6a-2d07-4a22-8134-6e6b34f77303.png
56,4066,UD,6563a267-4fea-490b-814d-9ed12dc947f8.png
14,6071,NU,9446d0b1-1600-42b3-b76c-a569768de1e7.png
33,42,BA,2e46b209-e1f7-4f02-a1ed-b92a1f99bb79.png
52,3868,BU,24cbc776-b887-4fe1-a0f9-aab8801f1c64.png
55,715,RU,83e871fb-3ca8-4b6a-b5f8-d305b0b26d7c.png
16,3718,KUR,d3de49b3-03ec-4d6e-965c-99cd630b2017.png
7,854,TI,5804b41c-89e7-46e6-8b70-9389d4e2a236.png
35,951,BAR,ff6eac96-edcb-4a54-8d7f-7e9efb51ea8d.png
21,3837,BU,516af130-0e31-4df9-88c1-34ebb93f9886.png
36,1215,GI,7caa9032-78ab-45e1-be52-eea2979ac6d9.png
11,4210,HE,d096abd3-fcb3-40da-94e5-0cdf3a1d13d1.png
58,6435,NI,4d236e89-b106-44d1-867a-7438dafda073.png
54,3327,ID,aad536f7-f4d0-43c2-9ec0-2a82a0b517b1.png
8,5881,ŠÁ,31b7a396-1ee7-4272-8085-3dbd816844ee.png
19,5472,LA,552d4238-d220-4dd9-83c8-8b30a125fd6e.png
26,369,ITU,88d84d10-dcb0-4d42-a267-5121c4d8f246.png
51,3390,DA,0e87f3a9-5583-4e3d-bf50-df7e04c0b5c7.png
15,931,BAR,a3c3f7e5-0755-4801-add8-4bb72109ada5.png
65,3404,DA,e22714ae-6539-4fc0-a9df-640adbe11b5b.png
30,2372,BI,7884498b-8630-4ce7-a562-17d8ba500e7c.png
21,5407,ŠÚ,16fca1a2-47b7-4c13-929a-badcd164804a.png
23,3036,BIT,c21879f5-62d8-4a17-8d5a-120d33f54abe.png
62,5935,ŠÁ,d48b8a6f-b37b-4a83-bec5-0aa3c691394a.png
34,2376,BI,BRM246_MLC2146obv_8.png
50,4249,HE,4ca61b68-89e3-496a-ae6e-313c8ade31e1.png
36,379,ITU,83a5969b-dcbc-4e7a-b385-3191f9b6319e.png
40,4988,DIN,e19919d0-75a9-433c-acb3-74d5378e5424.png
6,6063,NU,df5c45fa-d469-4bd0-83d1-c62679a40390.png
1,917,BAR,2552187b-5e27-4d9c-bfc8-c2876c3c63b6.png
53,2395,BI,44467e5c-0e8c-4c3f-be97-0742d9b5325b.png
17,3160,LÚ,6cd6116c-b3f3-4bd1-96f3-3ab45c7e38c5.png
50,5923,ŠÁ,1948ccd1-5dbb-4107-860f-f3916ef15934.png
26,4036,UD,b2cc2a20-6ab7-4df0-a133-21b7ffb4c2b5.png
28,451,TU,342aaf90-c50a-4786-8c6c-47ae525adb0b.png
17,3356,DA,c34abbc4-7b89-4b23-b7f7-d11df99c59ed.png
28,4038,UD,224c6c20-da06-444a-8deb-9106edee18ba.png
57,2707,E,3a210607-4b4a-461c-8803-2819f68e3a21.png
23,3105,RA,92b6f694-6ef6-4f7d-b65b-c57c23d39e16.png
26,4745,DI,da659fbd-dc4a-466a-93c7-a85d3138408f.png
37,308,KA,5d108375-922e-4578-8778-384480201a6c.png
35,150,SU,1bbbae34-40d2-4bae-992d-743dfe807414.png
30,145,SU,03bfcdc1-e450-45c5-8c07-4d8964dc5fdb.png
0,271,KA,20c7eb1c-0281-45d2-9849-00221c871a18.png
24,3640,ŠU,f868040f-b675-4eb1-af90-24986f2e7c19.png
30,1209,GI,cdbfda31-883c-407f-8a80-cc9acd0d1261.png
46,3385,DA,e638ec7f-1bbb-44aa-a831-2ab21610b586.png
48,4767,DI,c62571cb-3c5e-495d-ab13-1429d9ab7d8b.png
13,128,SU,adb7cd90-60f5-4134-904b-e8615f3de5be.png
70,79,BA,e30fff96-eac2-42e3-84d2-51c7a4fc72aa.png
42,889,TI,eaf44bbb-af72-41b7-9e8d-7b7527d5044a.png
39,4987,DIN,6491b2ff-a637-4925-a7cf-a83053304dac.png
55,1234,GI,7d4daf4c-7700-4058-a704-c2dd2617077d.png
40,383,ITU,0b21fe61-ff79-4b5a-9366-169f194524b5.png
39,3655,ŠU,e577ae02-3b9f-47de-8d8d-8ae220f9e48d.png
1,344,ITU,8a241632-b387-45bf-b8f4-3a0c24757800.png
79,6456,NI,4d8a2e81-6edb-4da3-9a9e-48e2098a7ca7.png
9,352,ITU,3ef1a44e-f136-400f-b482-4931792df369.png
19,28,BA,bfc09d86-b4e7-4ac9-8164-50afb9e5de4b.png
52,3325,ID,fae0492c-319e-4c72-afe8-79227dd33ccb.png
50,3389,DA,f33c8312-e867-4b0c-ae76-1b648fdc2c0d.png
39,3052,BIT,YOS2010_MLC2654obv_1.png
26,3108,RA,82e2399b-0721-4a44-bdef-5144ae406ff6.png
7,923,BAR,624d3876-de8c-4015-8681-fdb744d85059.png
23,1202,GI,f9e572d3-2ec4-4fd9-afd3-7a238a0986ea.png
50,5503,LA,13f3c660-79be-416e-bc2a-5b2bbde46470.png
2,4201,HE,74edc8e7-f98f-44a3-81b0-f347b27b7a9d.png
16,6329,KU,2619ff83-4d08-4929-90d2-df62678020ca.png
4,1615,TA,9022035d-3a6f-4171-8a38-72256ccfc66c.png
43,4762,DI,d48c659e-fd04-4cda-81a3-a0d9832c8150.png
19,5892,ŠÁ,524f20ba-614b-4f19-aaa1-1a528a34c585.png
72,81,BA,11ef734d-6f9a-4309-bd3c-7b1a1e8b6751.png
28,3110,RA,84a10d34-da91-4c8b-9a1d-109ff3ecd70a.png
5,2155,DU,b01a8045-4c3c-472f-90ab-890aab0a3407.png
48,3750,KUR,80548cdc-e3e7-47a0-9f29-f842154b801c.png
46,4056,UD,YOS2024_NCBT1938obvc_4.png
54,5440,ŠÚ,7de79bf2-bbdb-4352-afef-057844f3886e.png
13,3715,KUR,ff7574d4-60ea-413e-88fd-66ff800198fc.png
5,6382,NI,e6062d1c-5cc4-4fc0-bd45-2d1cd8aab971.png
48,57,BA,c67ace3d-f4ba-4b6e-b087-eaec9996b2f7.png
28,875,TI,5263d383-c31c-441f-ba23-7436d35f731e.png
59,4778,DI,BRM246_MLC2146rev_10.png
57,5510,LA,15bacc21-ade2-4136-b872-ed530e1f5964.png
62,5448,ŠÚ,8d25d499-3c03-44b5-a5df-ef7e9b2c2572.png
23,4742,DI,1fff5f74-a84b-445d-b95d-3fd6f7c031ec.png
26,141,SU,8db1bc2e-1939-455a-86b0-6b3fcb39a5de.png
65,5451,ŠÚ,7593608c-a364-48af-9f2a-3dbf272f16df.png
47,4995,DIN,7652bc48-a090-4126-bdbb-c07e38f29488.png
10,670,RU,3e111c90-83af-4e0d-8f96-6dd812889932.png
37,3853,BU,cc99a7a0-3a2e-4019-aee0-471321ec497f.png
14,3353,DA,8d2be84b-a9cf-4bfe-8301-11e7ad4b1e13.png
0,6057,NU,41f03b89-731c-48cb-9574-014e8675761d.png
48,6105,NU,5480177f-80ee-4b4a-9c33-deb3eb4a597e.png
47,5500,LA,70086244-3589-41ce-9d8d-cab50de9cf33.png
22,4221,HE,aafa627d-716e-46d9-b960-e70884f4f5dd.png
35,1214,GI,c9b2c5bb-b6b6-4558-ae1e-d463aafcd167.png
54,1665,TA,88afe6ad-fd28-4864-a73d-c351a8c8fecd.png
5,6062,NU,b2b2dfae-76a3-41ff-9452-5f6f37f93d46.png
57,4643,ŠI,4475e371-b5d9-4bc2-a52e-60ccf785033d.png
24,871,TI,ee289647-687f-4b00-b76f-2e733d74a4eb.png
19,3101,RA,25585109-9b66-45e9-a01d-613c73bf8040.png
24,5477,LA,54c54e8f-e00d-4e2c-98c3-694b1f41e38c.png
12,3155,LÚ,eebe4098-c6d3-4dd3-9697-1416f3a34057.png
35,306,KA,abdd68f9-eb71-4df2-b748-ffab3b90c457.png
39,3312,ID,ed8e804a-8550-4230-be5f-8a99b9cadad0.png
25,5309,LU,e7734fe0-70b5-4341-a48d-d16d9d3be9c3.png
47,4246,HE,2eced175-33d7-4db8-a29d-0308f050e576.png
42,6419,NI,80632241-3c13-4393-a3dc-1dc8ae8b158e.png
64,3337,ID,a44cfcf4-8190-4fdd-a4ab-4cfb0eb400c4.png
39,310,KA,03ca8541-0723-4056-9789-82c38dcc65ed.png
39,3801,ŠE,19ce4c00-c4bd-4c95-9d64-d54b98f47c7c.png
35,695,RU,67f69b6e-1981-4bbd-86ae-c3a3f7bf8adb.png
1,3144,LÚ,9fd6d428-9bea-470e-937b-3c1f82f6eada.png
33,693,RU,c455940e-5c67-4c63-bb71-4cef5981632a.png
7,6320,KU,d785fb69-19cd-4605-a8bc-83eab9f39f0b.png
65,3338,ID,298cd92a-1aaa-4dcc-b7a1-947a7811c3e2.png
54,2704,E,5a1f2d02-d5c6-4ad6-a4d2-e01daefacb79.png
28,4227,HE,4bd22c71-83ea-4607-b36b-aaedee30d0d3.png
15,3158,LÚ,3cff52e8-0799-428c-9de7-c2cdedb3a463.png
12,2162,DU,3581b2ad-640f-4c9b-b163-d9b3acbaae8b.png
26,5412,ŠÚ,7de44126-11b8-419f-9ca3-317a29fcc2b2.png
6,3708,KUR,4da51e1c-b634-420d-939c-05c5c59ade5d.png
12,3828,BU,81f9f707-4f29-4d33-966a-d450dc55836c.png
0,5695,A,998cb6ca-60fc-46d3-8142-fa341a73106c.png
38,954,BAR,705c0fc0-ce05-4c71-9878-bd8fd62b938b.png
24,139,SU,ebe8e18f-bc44-4323-8731-7b0cfa17bf89.png
53,62,BA,BRM213_MLC2113obv_3.png
29,1640,TA,a42a2005-8e69-48dd-be21-ae7ff24d46db.png
28,5481,LA,816fa649-263a-4df8-a0a3-cfdafbfb89ea.png
74,3890,BU,54aa6b5d-ef64-4b2e-9075-a2ae9f9b2b86.png
52,3134,RA,4f1557aa-4db4-4934-ab06-2d8ed1d7c59e.png
56,3329,ID,5ccf2ef4-20b7-4344-b06f-8208584500ce.png
44,6357,KU,7bda55d9-21b0-4ed1-be5f-ddef0c1f5701.png
47,5920,ŠÁ,a464a5dc-59d5-4fa5-83fc-e6aeb91016b8.png
19,4029,UD,cc568d24-755a-40ba-adef-238e17b343a0.png
8,4594,ŠI,fba3888d-ca31-490a-b7c2-2e44d9a8c582.png
32,692,RU,706475e8-5a52-43b2-bcda-db3723f097ee.png
20,3293,ID,9a81ecf8-f1cc-4be3-b9d4-7db14811bcfe.png
28,2370,BI,ec50ce69-c988-44e2-b2c2-74c5b2157a2e.png
4,3086,RA,455376f2-3291-488e-9416-ef706bb8a9a5.png
18,4737,DI,6949cfb7-58a4-4cca-b157-2c30e77a26fd.png
1,4200,HE,dd3e0dda-d091-4ad2-a752-99520b66462a.png
3,3619,ŠU,8c748c51-864f-401b-bfff-e196b3a05847.png
18,4966,DIN,59822933-154f-46ff-ba17-273f70ec1887.png
15,286,KA,c6b1a151-e74c-49cc-8f8e-5e32a78750c5.png
53,3755,KUR,e2f4dd70-3233-49b9-9c11-85eef27ba9e7.png
74,83,BA,a75132ae-b0ea-43e0-9e77-b87d2242d313.png
42,702,RU,50d28f0c-8603-4b77-b065-5d434c1a55cd.png
6,5459,LA,2e23740e-7304-41e5-9640-f181b2fb62f0.png
33,376,ITU,2496d01c-95ef-4486-b6a7-b3d69d539745.png
52,3668,ŠU,be825779-8517-41cb-b9e9-f0ca831a0be8.png
21,444,TU,6fc665f7-8dab-475d-971a-59c3536fa0fd.png
45,4244,HE,54db0829-22cd-4ca5-8c79-458e5fe4cdac.png
3,2960,KAL,4d2124c4-aa1b-4ce7-9826-b7c6dcebc9de.png
8,3021,BIT,37299b14-ba43-4731-8a5b-38f518e3edcd.png
13,4961,DIN,00d450be-93c0-4edd-ad65-96306558b475.png
1,2958,KAL,0507f9af-c4e9-4efe-810d-6d2aa13d687b.png
60,3073,BIT,2b9f4f43-388a-4c20-b2e5-088a2269a6c5.png
35,3374,DA,569e971d-1997-46f9-aa31-e3f6aab1359e.png
21,6398,NI,82e34c5a-1ec5-4fde-93d8-d238609fb6ef.png
40,2382,BI,0b4606df-61a3-4fbe-b6b8-23206764963a.png
77,5361,LU,f06673ac-e403-4bd9-a432-eeaddbded8e7.png
1,6314,KU,787ef70f-3fe2-45b2-9ebb-792277175f93.png
26,4612,ŠI,YOS2024_NCBT1938obva_1.png
53,3392,DA,97bfab2f-44c0-4cf6-a78b-857f86e94ae5.png
63,1674,TA,c26b2853-d6fb-4be9-9d3b-45deb5e85efa.png
60,5446,ŠÚ,070167ff-dbdf-4a9e-a618-e6de10981a7c.png
44,3317,ID,1eecdb77-9823-4524-ac4b-8914ab7cc480.png
15,675,RU,ac150cd9-d4d2-4c84-bf0b-b08d7a9af62a.png
45,4993,DIN,7ed0ae74-a0f5-45df-a0c7-2596583e32a8.png
2,3341,DA,aae64ce5-a8a7-4462-a600-1017ddb48d2b.png
34,6411,NI,3323b2ea-8cad-469a-b287-f3b5709e919c.png
9,432,TU,16d24916-8235-4b73-8694-0a7acf617e1a.png
35,4621,ŠI,bc023424-6277-488e-8bb7-7e3d1da9d141.png
67,76,BA,3b38d64e-eb5f-4d54-8d96-9e81162eb281.png
61,4260,HE,8fba8c07-9510-4013-8643-a221f5b8faa8.png
9,4019,UD,e2ba5972-e630-4bd2-9bb5-0270c0f16d48.png
48,2198,DU,24029ec4-f096-4a90-b63e-69aa425f48ac.png
45,2387,BI,6dd2c6b8-76d4-40fb-9b54-6fc8d3ee5a71.png
14,3096,RA,84b41eea-2fda-43bc-bb7b-ece8bfdf508d.png
40,5493,LA,e490961f-42b3-4f8f-9cf7-fff5afc0337f.png
47,707,RU,0062220e-81fe-4e5b-a53a-edf1c7c1aa89.png
25,3787,ŠE,7e238f69-cca2-4508-90a9-ca0fa61bb829.png
52,6109,NU,cf17a785-6e8f-4672-a435-76b87c37fa16.png
61,5345,LU,2dc2684f-194c-4fa4-ae86-954bcaab8b82.png
18,4028,UD,6743861b-cb0c-43ce-b694-09ec3bf3acd0.png
43,6356,KU,895479e9-eb5a-4c1a-b364-9e7658a9ccd6.png
62,4072,UD,3115e94a-1cf0-4213-8605-46383a084b00.png
32,2374,BI,c439925d-6161-4417-a182-fbae915543bb.png
9,280,KA,bcb58e86-ce76-4b6d-ae4b-e005688c8fee.png
40,5324,LU,f7ff2222-fb77-4b8f-a89d-b1753fa0c332.png
33,949,BAR,d9b4f85c-2f50-465a-875a-16190f47c9a7.png
20,291,KA,0ce5f07c-7ce8-42bf-8bc0-34558ccfd4d0.png
8,5703,A,5ef55619-adaf-4643-9502-1e762a5bc89f.png
50,2392,BI,92a63e12-3980-4df9-954e-83e70fff982a.png
15,3097,RA,3c460eb7-ef15-4e14-b632-ee23ea058b15.png
57,5752,A,0753549e-5e22-468b-8dbc-246ef0f23d8a.png
29,3645,ŠU,22d4dfb2-db08-4737-bc70-c74f61602697.png
50,1661,TA,04503eb9-7945-4b23-abf9-a41c8d50477d.png
34,3177,LÚ,9eb73e6e-46a5-4e4a-bd8c-f4d84f33ebbb.png
47,318,KA,0c9d6364-bc30-4b40-a756-57b719b488b8.png
27,3366,DA,de6c5aff-cf36-412e-87c5-060dcdc05769.png
67,3883,BU,6c975fae-00a4-4167-9c8b-ad5a72565906.png
5,3821,BU,0c7197b4-371b-454d-9ad7-c2176b750081.png
65,3681,ŠU,1310f9a2-2f62-41cc-a76f-8e0513650a56.png
45,160,SU,d9da0cad-ec60-4791-b7b2-31beb0aa4b29.png
17,440,TU,122bb789-f444-404e-a9d4-ea05cf2d76dc.png
9,3022,BIT,0d9337d6-8f3d-42d4-9b1b-b6575db73f35.png
60,69,BA,c755bf5c-6a4c-4139-a4c0-ce1b1aae8b23.png
59,5445,ŠÚ,f35b4fae-5ca7-4824-9996-858553d01728.png
42,3055,BIT,BRM246_MLC2146rev_16.png
61,908,TI,965bad63-3ac4-462e-bbd6-ce857b8c7ccf.png
42,51,BA,8676c351-dcdd-42e5-885d-3c3b6816178b.png
21,3294,ID,BRM211_MLC2111obvc_11.png
80,4666,ŠI,b08c0f3f-a443-4703-9844-d3560422d2c6.png
60,2710,E,dc8e8670-9260-4e61-9eaf-6b326c74e720.png
18,1197,GI,61a9352a-8b15-4ffe-9100-2ef00e9a3a39.png
0,115,SU,5fd4ec25-9737-4ba2-a989-8ae09ef6782c.png
3,3819,BU,655edbff-328c-4927-a3ab-876009ba63a0.png
4,3147,LÚ,25b1f898-381f-46af-a0cc-be4d8465bbe4.png
24,3786,ŠE,354f00a6-da23-45da-a8d8-a1653c31df3d.png
14,6327,KU,d85df0b2-61ca-4f0b-b860-e0a0b12f1305.png
24,4223,HE,f56ff08e-73ee-4b5b-8dd7-0d0b17e10aac.png
57,5930,ŠÁ,45136fdb-bce6-41b7-b913-0def0d75259d.png
10,3283,ID,ff97abad-b5e9-4ef5-8c64-ec50ef642900.png
62,6439,NI,9227e2a8-b8ce-46f6-8dc9-709aeb3134a3.png
55,2705,E,ec6452f1-32bd-4cc9-b675-610f5f061685.png
31,6344,KU,7b115c0f-91ba-47af-a725-46028b6a9634.png
0,3762,ŠE,13f02f77-3ddf-48e6-8e2f-adbd246ad333.png
11,3713,KUR,e15085d2-924e-434e-b196-5f603dd769b8.png
6,2963,KAL,ec36f804-8b21-4e42-8ceb-bfd2cd5b9aa8.png
10,6387,NI,6d3b7ff5-0c04-4755-a111-bdd51cf2e1a8.png
24,5308,LU,21400ba5-a3e8-4628-a57b-5e85412c4940.png
50,6427,NI,9c288bad-f4db-46be-87ce-ed84f8ad3068.png
15,2357,BI,5610c37d-f385-403b-b6fd-36ad274b97d6.png
35,4045,UD,d9a3a416-1137-4581-8b4b-78b43eaca064.png
61,70,BA,cec36467-023d-4f6b-9c40-efc55b66b246.png
32,4231,HE,73e5b6de-df9c-40b1-8339-96bd7def4f04.png
16,4964,DIN,af8d2a2e-0dbf-4db6-82cc-1908ca4ea5e9.png
60,1671,TA,bd22028e-5265-4c64-a62a-6bee4f778fb8.png
54,1233,GI,5a584bab-0a13-4fdc-a429-4bc7bacde468.png
23,2673,E,b13f35c2-2c0a-4314-8864-4343391b4b58.png
18,3031,BIT,89e0a022-d54b-4ddc-b517-4c2d05779c63.png
27,142,SU,7a0d1a26-c1c6-423a-95bb-47e3db91dcbd.png
46,4632,ŠI,e9b130bd-2e02-4649-bdba-c3809076e53d.png
17,6330,KU,727ac97e-022a-49d3-821a-3aa62612e02a.png
18,3161,LÚ,52d06d79-9257-4f83-aa35-1cf64d3f056a.png
34,3650,ŠU,c6fcce58-a1fb-46d9-921b-1dfd8a4f6bcb.png
3,346,ITU,4c439a4d-ae42-4bbb-80e2-7f9c225afa0e.png
16,359,ITU,d231410f-563b-498f-9e8e-fec19ed40790.png
16,439,TU,c2f9829f-be83-4aea-89ea-a412bc22f55a.png
75,5770,A,0b81f5da-3685-41fb-a800-5722156c4cf2.png
40,2190,DU,2946149c-dad8-4bf8-b440-32713d64a4c1.png
8,3151,LÚ,2d57fba6-b29f-465b-ade6-4c85f06db34c.png
1,5285,LU,39d44b0a-9167-4371-8b8f-dbb1817db19b.png
32,4980,DIN,e0e7e38d-8a9e-4944-bba1-81a04a149fbb.png
19,442,TU,f9ed5833-274c-40dd-8634-9249aaf702c9.png
31,4750,DI,6e428b2a-d35b-48b2-a50a-0a96cd764884.png
44,2194,DU,3de2af1d-64b7-4102-b2b2-2b632933559d.png
66,75,BA,b785dc9f-6b83-445c-be13-882b748da2c3.png
41,1220,GI,9828aa7f-b08b-4220-b501-5dd1e27483bf.png
24,3363,DA,68a08aa1-ba02-4c8e-84d4-978b3ce1e7d2.png
47,4633,ŠI,f4b41e2f-0879-4817-9481-f9f2ac758d6d.png
28,5901,ŠÁ,4020d41a-0c7f-41cf-a45d-62d5e68c075b.png
19,2361,BI,09a9a482-7ce4-4aed-984a-793a36f74d27.png
13,3156,LÚ,daa09a6a-1ecf-4430-9f2c-ba3ccfaf8673.png
52,4251,HE,189a1fae-a8c3-40f8-95c8-7b1e049e3a60.png
6,922,BAR,a36bbb5c-9be1-45d8-9d51-7175831964d9.png
73,3689,ŠU,e5d85383-eef6-4080-a677-32a3acf8408d.png
3,274,KA,6bdd0b61-26b0-4e44-9f83-c8191fd29f12.png
16,3029,BIT,5e37c7a7-0591-4fa8-87b0-d173c789a35e.png
53,900,TI,3571cf27-ea28-43ba-be58-bd89b87dda8c.png
36,4235,HE,9756fe1c-9f4c-4012-85a9-f98838735145.png
58,2400,BI,05469fdf-bd5c-4dfa-ae46-224c1a9bcb92.png
18,2668,E,406fdbc1-f5f9-4ce2-a8e1-2fd4278320d4.png
31,3113,RA,2bfe08e3-a7b1-40b8-91ef-d00f0d37bfb7.png
3,5456,LA,5ed9d997-e343-49fe-86da-50c9aabcc54e.png
6,3279,ID,6774d37b-9ddd-489b-919a-1fba67adc106.png
18,441,TU,9b4bae1c-edfa-44b2-89e7-dd7fb199b39c.png
21,4969,DIN,43adb49b-6d2e-4fa7-8596-f991f709ba81.png
37,380,ITU,72226dde-bd1a-4dd7-bf62-b4a6db9fe5dc.png
53,3869,BU,BRM215_MLC2115obv_16.png
27,3789,ŠE,dfc695a1-f358-4f1f-88ab-355fb4ba8c8e.png
17,360,ITU,e9a80558-176c-4aff-90c1-38813493adee.png
23,1634,TA,7e4604da-ab80-40e2-b49b-6a43ba96081b.png
43,158,SU,b7d94996-bab7-4429-b00e-63b0120efa04.png
57,4776,DI,BRM211_MLC2111obvc_14.png
16,2666,E,35d24dfe-4a1e-404d-9ef9-9f6f7bc09184.png
6,3149,LÚ,0c108cb4-4ccf-4b1b-811b-bd1a1a0c08c5.png
22,365,ITU,YOS2024_NCBT1938obvb_1.png
23,366,ITU,69cc4fee-d40e-41e5-a589-19f206e32972.png
31,2988,KAL,14c25ffc-7ba4-41e4-93af-c17cfa35fa9c.png
56,399,ITU,c07e464b-1295-44ae-bb37-9d8443ca62fa.png
27,687,RU,5e243d06-c5c8-400c-8a09-2fbb59ec9096.png
11,354,ITU,253da771-759f-4893-b063-6fca7314714a.png
53,713,RU,9742ba42-dc57-4fef-95c2-6379beb30791.png
11,3627,ŠU,b244b3c2-4890-4d02-9683-d763a02acd8c.png
57,3330,ID,69fb7760-5d7c-40f6-80dc-9d96bb3bdbae.png
9,669,RU,574982b0-5e95-497e-805c-8343ad661f97.png
41,464,TU,f0d82a75-bc2b-4f3d-bd4e-2404d8d9ef2f.png
32,3794,ŠE,592f2ba3-6bd8-430f-b5a6-3aa13f0792e8.png
46,3128,RA,c384702a-f02a-4611-a253-352efce9e473.png
30,453,TU,c3ca5caa-5f1d-4791-8038-22b81fda7627.png
5,4204,HE,fb95c27c-06c3-4350-8a8e-49c94e7255fa.png
58,2708,E,80ddc1a7-74bb-4834-9aae-ee369836f7ce.png
58,1669,TA,2bd4829e-d3a2-45d6-bab7-61ae95271c07.png
16,3632,ŠU,YOS2024_NCBT1938obvc_0.png
7,3823,BU,537b2ecc-94c2-4e9f-87b0-4eb19b4622aa.png
54,3670,ŠU,a48f0c5c-1c30-4886-aeeb-1d9d026d0196.png
35,6412,NI,e135995c-87d7-40cf-9263-3528313a9786.png
48,319,KA,eedce889-10cd-4865-8a44-55322f04785a.png
28,5414,ŠÚ,dc566299-105d-4b2b-bc3c-31869306b80d.png
48,895,TI,f6e23a59-44ce-454b-9914-186bfeb3e291.png
46,1225,GI,c2352f49-3f3f-4c6e-ac2d-17190ed00269.png
76,5360,LU,a098aff2-7482-4044-a081-a91968ddf17c.png
40,3122,RA,9fdd0f01-0e50-4b47-95d7-6542bf86cde4.png
60,5344,LU,b5002376-6c51-4331-bbe1-4455a2cdc62c.png
7,122,SU,5bcaa8df-2f81-48de-9bc5-6b9480790e1f.png
1,3274,ID,92879fc8-5c58-4968-a7ed-cab24034c19e.png
26,4974,DIN,83548bfd-0688-4582-a654-7381ac0deb67.png
63,3402,DA,218bb685-8f6b-498d-8c0f-3dacb6ed879c.png
27,4975,DIN,06dfccb1-9469-4c0d-98ae-6006f98d5809.png
41,5494,LA,12ae4961-2a28-4934-b726-6111e7d27d58.png
6,4725,DI,97e34508-ad72-4586-ba21-fc2c032aa4ad.png
30,6087,NU,ada78d20-de65-4a78-86a5-a649a42dd133.png
52,5000,DIN,2c2ff905-c573-4c9e-91c7-3a10ea12cd76.png
37,3799,ŠE,a2a7d19d-a114-4a4e-9824-317494d31d73.png
3,426,TU,4ab0c632-0f33-4e02-9f37-03393af1e4e2.png
66,3682,ŠU,20429be3-d620-4880-a84c-503f9dd26f4f.png
66,2216,DU,5065ec30-6bf1-4e8e-9d61-93e9dff6a2f0.png
9,3348,DA,2e1b0bf5-17ab-43a2-8840-ebe0f0ff0825.png
17,2667,E,b4b4c867-0059-41ec-81d8-0f6f170ac646.png
26,3039,BIT,1ad5d350-475d-4eb2-968d-eb04cdd3aaaf.png
31,6088,NU,9664bf19-85bf-4835-a41d-9683a5803523.png
37,884,TI,d65edb0f-3dde-4639-ae91-3de7a2b47d4c.png
11,858,TI,YOS2010_MLC2654obv_18.png
21,30,BA,f3a05209-ff98-4db7-a60c-308861ed3c93.png
58,6115,NU,0ff651ff-e611-48b1-9b57-0fc2bb4e8804.png
47,3320,ID,62c2308b-e7ed-4306-9725-0b221ff75ec9.png
46,706,RU,9cc2bdfc-3743-4e15-8828-baaaf3e62c87.png
61,3877,BU,8bdf8008-99d2-422f-8c53-fe5f4901557c.png
46,4994,DIN,36c63fc4-b151-4c94-8c21-22c294370a31.png
43,5496,LA,e9dfbc29-b51c-4ddd-bf34-a2b2f4d8dd38.png
53,3815,ŠE,2284e50c-cca2-4bfe-8513-faa911c30c2a.png
62,4781,DI,0f9cd00c-6684-4eaa-959c-4027537a6f60.png
17,4216,HE,595129bc-6749-46d6-a729-743bc4846ff1.png
51,60,BA,43f6b226-dc84-4613-bea5-7276709bb938.png
75,6452,NI,6a347558-ab56-49a6-a4be-9f48e0efe08f.png
1,1180,GI,35820fbc-20f5-48e9-8744-ba6fd6daa437.png
32,5905,ŠÁ,0a172b6e-a8c7-481e-8f71-903116c21fa8.png
38,6415,NI,f6ab61f9-4804-4858-8067-e2eae373c997.png
39,4758,DI,2744cb29-8d4a-4b93-b15d-56fdba783dff.png
14,23,BA,b029d433-e5d8-433b-8a46-f0a85a92b543.png
5,3707,KUR,4fcf51e1-8db8-40bf-8de4-98b0a29951ca.png
7,3623,ŠU,889fb186-8f83-4aec-ac65-ed08891ea4f8.png
31,3733,KUR,20932bc3-c441-4cae-82df-7362a2d7f172.png
48,3387,DA,0ff5312d-e50f-4335-90c0-24eef90c4d7c.png
38,3854,BU,513a11d3-5e4e-4e7d-a1e9-7b456fb04241.png
32,6409,NI,70b91650-a9e0-447d-81f4-c0964a835d88.png
71,3887,BU,3b773002-d118-478d-a89b-dd7ab7deb9bd.png
33,2990,KAL,ec84aa74-c153-4c5b-b83a-cbc36c2a36e3.png
8,3824,BU,7fb8ed02-b6d7-4e1e-99c2-1c0b83e7bff7.png
54,4253,HE,5c7ca45b-2183-44b4-bfbe-4e67513c0291.png
42,4052,UD,eb8e0082-3efe-4806-8b4e-01a46998d0fe.png
38,153,SU,32b048f4-b935-438a-ae87-8908459e403f.png
13,6070,NU,85437ace-b415-473e-90cf-b43f6125036e.png
