identifier,tablet,sign,reading,context,note,image
a651e028-35a9-4ab0-b204-5c13a07c9dec,BM 26498,MEŠ,MEŠ,40 GI.MEŠ,,a651e028-35a9-4ab0-b204-5c13a07c9dec.png
22da6dbe-28e9-46a9-95da-3b9d04651c3a,BM 26498,TA,TA,UŠ.AN.TA DA SILA rap-šú,,22da6dbe-28e9-46a9-95da-3b9d04651c3a.png
14e76477-0379-4cc0-ac02-9f1572be1b4f,BM 26498,TAR,SILA,SILA SIG.nu a-ṣu-ú,,14e76477-0379-4cc0-ac02-9f1572be1b4f.png
aaea5bfc-e8cc-4932-8f5c-6f15c7c3ca9d,BM 26498,ZUM,ṣu,SILA SIG.nu a-ṣu-ú,,aaea5bfc-e8cc-4932-8f5c-6f15c7c3ca9d.png
0fa41a51-f457-4bd0-8bc5-446987a4ae71,BM 26498,DA,DA,[SAG.KI.AN].TA DA É PN,,0fa41a51-f457-4bd0-8bc5-446987a4ae71.png
e209c227-3931-4e6e-9f58-74650d8f8f3a,BM 26498,ZI,ZI,I.d+AG-KAR-ZI.MEŠ,PN,e209c227-3931-4e6e-9f58-74650d8f8f3a.png
8525633d-8e9a-4d27-b404-57b4477b3844,BM 26498,TAB,tab,I.tab-né-e-a,PN,8525633d-8e9a-4d27-b404-57b4477b3844.png
9f165807-2633-48ec-b96e-c380b43a8aec,BM 26498,LUH,SUKKAL,[I.ZÁLAG]-d.PAP.SUKKAL,PN,9f165807-2633-48ec-b96e-c380b43a8aec.png
2c9940b0-3ec7-4b6e-be58-28b4aa56f24a,BM 26498,KI,KI,I.KI-d.AMAR.UTU-TIN,PN,2c9940b0-3ec7-4b6e-be58-28b4aa56f24a.png
6bdcb1d7-6b8c-4ff0-98a0-7997ca0d4017,BM 26498,ŠEŠ,URÙ,I.d.AMAR.UTU-MU-URÙ,PN,6bdcb1d7-6b8c-4ff0-98a0-7997ca0d4017.png
e1bfac6f-6ca2-4f6b-a259-ae355d3422cc,BM 26498,ZAB,ZÁLAG,I.ZÁLAG-d.30,PN,e1bfac6f-6ca2-4f6b-a259-ae355d3422cc.png
0a21db84-1984-4d3b-824b-ac383526ae02,BM 26498,TÙM,tùm,É-šu-tùm-mu ra-bi-tu4,,0a21db84-1984-4d3b-824b-ac383526ae02.png
dcd5795f-798c-453c-944a-8eb756958017,BM 26498,RA,ra,É-šu-tùm-mu ra-bi-tu4,,dcd5795f-798c-453c-944a-8eb756958017.png
7f646e89-827d-4887-9fd2-b727a1934123,BM 26498,DI,di,a-di UGU pi-it-ri SAG.AN.TA,,7f646e89-827d-4887-9fd2-b727a1934123.png
baeefa18-5947-4d59-8ceb-73f268e3ec91,BM 26498,SAG,SAG,UGU pi-it-ri SAG.AN.TA,,baeefa18-5947-4d59-8ceb-73f268e3ec91.png
e62f56a2-a753-4f0a-b325-663eeb5843e5,BM 26498,UB,ár,I.ár-kát-DINGIR-SIG5,PN,e62f56a2-a753-4f0a-b325-663eeb5843e5.png
9b84b972-a699-4043-8cf6-83825086bfa8,BM 26498,KÁD,kát,I.ár-kát-DINGIR-SIG5,PN,9b84b972-a699-4043-8cf6-83825086bfa8.png
509196f1-3f94-4fb4-9095-9ea2d994d645,BM 26498,NA,na,I.d+AG-na-din-MU,PN,509196f1-3f94-4fb4-9095-9ea2d994d645.png
42d16425-1b7d-438d-bbdb-0efeea33eb09,BM 26498,Ú,ú,I.d+AG-MU-ú-kin,PN,42d16425-1b7d-438d-bbdb-0efeea33eb09.png
2c99988a-3ca4-4f40-af9f-632fa12ccd32,BM 26498,IG,ik,ik-nu-uk-ma,,2c99988a-3ca4-4f40-af9f-632fa12ccd32.png
41f6fd0f-b661-407d-8109-860f505d31d2,BM 26498,UG,uk,ik-nu-uk-ma,,41f6fd0f-b661-407d-8109-860f505d31d2.png
73155d24-718f-4609-9219-cac0e7fa8184,BM 26498,PA,pa,pa-ni I.d+AG.EN-šú-nu,,73155d24-718f-4609-9219-cac0e7fa8184.png
9e78e4b4-386e-4a5b-beb0-a58ddd5e7344,BM 26498,Ù,ù,PN ú-šad-gil ù šal-šú ina ... ik-nu-uk-ma,,9e78e4b4-386e-4a5b-beb0-a58ddd5e7344.png
31817e08-8fa8-4c85-a897-1db4b24f2bf5,BM 26498,GIL,gil,ú-šad-gil,,31817e08-8fa8-4c85-a897-1db4b24f2bf5.png
d5ceba0c-bef8-466e-b3eb-44faef5e8ffa,BM 26498,LA,la,ma-la ba-šu-ú ik-nu-uk-ma,,d5ceba0c-bef8-466e-b3eb-44faef5e8ffa.png
85d10e25-fd7a-4326-a037-5d32ce827144,BM 26498,KAR,KAR,I.d+AG-KAR-ZI.MEŠ,PN,85d10e25-fd7a-4326-a037-5d32ce827144.png
ca84f398-f117-4fb1-b291-ad64af346788,BM 26498,E,e,DUMU.MEŠ-šú tar-din-né-e,,ca84f398-f117-4fb1-b291-ad64af346788.png
7feb56c8-099f-443f-a31d-6071b701e196,BM 26498,ME,ME,DUMU.ME,,7feb56c8-099f-443f-a31d-6071b701e196.png
5a38139b-b694-4ccc-a4c2-11a46e9686f6,BM 26498,TUM,tu4,ár-ki!-tu4,,5a38139b-b694-4ccc-a4c2-11a46e9686f6.png
745c0401-2bd6-4e55-9501-4ff9ebf310b3,BM 26498,ZA,ṣa,[a-na] u4-mu ṣa-a-tu4,,745c0401-2bd6-4e55-9501-4ff9ebf310b3.png
85fa6bd0-b9ab-4996-af93-2762ff93424c,BM 26498,UL,ul,ul-tu UGU X a-di UGU Y,,85fa6bd0-b9ab-4996-af93-2762ff93424c.png
e803ce52-3aa3-4318-9455-acfdfa31f93f,BM 26498,TU,tu,ul-tu UGU X a-di UGU Y,,e803ce52-3aa3-4318-9455-acfdfa31f93f.png
351771d5-7709-4eaa-b204-6d4563e75aa0,BM 26498,ZUM,ṣu,mu-ṣu-ú SIG.nu a-ṣu-ú,,351771d5-7709-4eaa-b204-6d4563e75aa0.png
b15d35bd-9662-4fc8-91b4-34442f687b9e,BM 26498,ŠÀ,ŠÀ,A.ŠÀ lìb-bu-ú,,b15d35bd-9662-4fc8-91b4-34442f687b9e.png
fdc2b066-2c9f-441a-abd3-a83fdf38e6d6,BM 26498,BU,bu,A.ŠÀ lìb-bu-ú,,fdc2b066-2c9f-441a-abd3-a83fdf38e6d6.png
142e1796-ab6d-45d0-a1ff-ac2b2f6b5f48,BM 26498,MAH,mah,IM.DUB.MEŠ mah-ru-tu4,,142e1796-ab6d-45d0-a1ff-ac2b2f6b5f48.png
d25e5f4e-7f47-465a-aafc-873f200b26d9,BM 26498,ŠU,šu,[a-na šu-m[u PN],,d25e5f4e-7f47-465a-aafc-873f200b26d9.png
9bb06c9f-0b79-419c-b656-51b02f781945,BM 26498,IM,IM,IM.DUB.MEš,,9bb06c9f-0b79-419c-b656-51b02f781945.png
97f64889-84cd-4921-9dee-0d6375c5c75c,BM 26498,BI,bi,gab-bi hu-up-pu-u',,97f64889-84cd-4921-9dee-0d6375c5c75c.png
f3ce01e9-5560-4634-b04f-310252bf0076,BM 64240,ŠÀ,lìb,lìb-bi-šú,,f3ce01e9-5560-4634-b04f-310252bf0076.png
327059c4-566c-4873-93ab-1dcc5f32ffa3,BM 64240,HU,hu,hu-ud,,327059c4-566c-4873-93ab-1dcc5f32ffa3.png
02c68a55-4644-403d-89b4-7afbd4632b08,BM 64240,SU,su,qal-lat-su,,02c68a55-4644-403d-89b4-7afbd4632b08.png
738959de-83c9-4162-979c-e4b8f605cc10,BM 64240,KUR,lat,qal-lat-su,,738959de-83c9-4162-979c-e4b8f605cc10.png
72aad607-488d-476c-97ae-419ebdf9101b,BM 64240,GAL,qal,qal-lat-su,,72aad607-488d-476c-97ae-419ebdf9101b.png
02e5c8f4-3df0-4bfd-b3cc-625a3b0b207d,BM 64240,AH,ah,ba-ah-tar-ú-'-i-ti,,02e5c8f4-3df0-4bfd-b3cc-625a3b0b207d.png
15802fc0-1f0e-4ed8-be9f-d2a60a9c1cf4,BM 64240,BA,ba,ba-ah-tar-ú-'-i-ti,,15802fc0-1f0e-4ed8-be9f-d2a60a9c1cf4.png
8723e6f9-59b4-4455-b121-c60fc8aa8674,BM 64240,TUM,tu4,mi-ih-hi-il-tu4,,8723e6f9-59b4-4455-b121-c60fc8aa8674.png
38a1742b-1a72-4cdd-a045-a8930e65a827,BM 64240,PI,pi,LÚ.se-pi-ri,,38a1742b-1a72-4cdd-a045-a8930e65a827.png
4af7051f-a0e9-4003-b18e-2210d3b99e34,BM 64240,RI,ri,LÚ.se-pi-ri,,4af7051f-a0e9-4003-b18e-2210d3b99e34.png
833734e1-320b-4087-89df-067757dfd19c,BM 64240,IB,ib,I.Hi-ib-ta-a,PN,833734e1-320b-4087-89df-067757dfd19c.png
f276207b-2105-4be6-80b3-bbedc9bfcf8c,BM 64240,MI,mi,mi-ih-hi-il-tu4,,f276207b-2105-4be6-80b3-bbedc9bfcf8c.png
32d0234b-b7f4-457d-8784-125e098a50e4,BM 64240,IL,il,mi-ih-hi-il-tu4,,32d0234b-b7f4-457d-8784-125e098a50e4.png
193dbe32-e2d9-488a-bb4e-4ac14ae58bd4,BM 64240,SI,si,f.d.Na-na-a-si-lim,PN (fem); wedges of preceding and following signs visible,193dbe32-e2d9-488a-bb4e-4ac14ae58bd4.png
9f3f11c7-ae8c-48b0-9e66-d87835e7e3bd,BM 64240,RID,rit,rit-ta-šú,,9f3f11c7-ae8c-48b0-9e66-d87835e7e3bd.png
6faa2fd4-ea56-4b69-81b7-db868990032d,BM 64240,ŠU,šu,šu-mu,,6faa2fd4-ea56-4b69-81b7-db868990032d.png
ab5a6fc6-589b-467a-b307-2d8fba8b3fda,BM 64240,ŠÁM,ŠÁM,ŠÁM,,ab5a6fc6-589b-467a-b307-2d8fba8b3fda.png
e15085d2-924e-434e-b196-5f603dd769b8,BM 64240,KUR,gìn,gìn-nu,,e15085d2-924e-434e-b196-5f603dd769b8.png
7d4cae6e-681d-497b-b349-ffecd1d3776a,BM 64240,TU,tu,LUGAL-ú-tu,,7d4cae6e-681d-497b-b349-ffecd1d3776a.png
e7aa1790-bb40-4e73-9ad7-9d65b1eac7c5,BM 64240,BU,bu,ṭub-bu,part of PN,e7aa1790-bb40-4e73-9ad7-9d65b1eac7c5.png
ea9e3457-57c4-4970-9dd2-26f4d4b82ff2,NBC 6182,GI,GI,I.d.U.GUR-GI,PN,ea9e3457-57c4-4970-9dd2-26f4d4b82ff2.png
3acc790f-367f-47fe-af8a-29a1f7ed6834,NBC 6199,TUR,DUMU,PN DUMU PN,,3acc790f-367f-47fe-af8a-29a1f7ed6834.png
306e1914-2e9a-46db-a90c-aa2cd5169fdf,NBC 6199,NA,na,I.<šá>-na-ši-šú,PN,306e1914-2e9a-46db-a90c-aa2cd5169fdf.png
cc3ced25-53cf-48f9-a8fe-e28e2ff3cba7,NBC 6199,ŠI,ši,I.<šá>-na-ši-šú,PN,cc3ced25-53cf-48f9-a8fe-e28e2ff3cba7.png
42018f96-035b-4dd0-9186-b21008c3959e,NBC 6199,ARAD,ÌR,I.ÌR-ia,PN,42018f96-035b-4dd0-9186-b21008c3959e.png
76f9485d-419f-42eb-af93-8c86e8d4be42,NBC 6199,IA,ia,I.ÌR-ia,PN,76f9485d-419f-42eb-af93-8c86e8d4be42.png
5ad6876a-42f9-44f5-a916-f02bfbe1a3c5,NBC 6199,IL,il,il-qu-ú,,5ad6876a-42f9-44f5-a916-f02bfbe1a3c5.png
aaac7757-68ae-4022-9f49-a2fdfab8d1dc,NBC 6199,AG,AG,I.d+AG-MU-DU,PN; ligature of AN and AG,aaac7757-68ae-4022-9f49-a2fdfab8d1dc.png
a9f0b180-7712-4272-b19f-8e4f375963e7,NBC 6199,MA,ma,ma-hi-ir,,a9f0b180-7712-4272-b19f-8e4f375963e7.png
95779d18-b239-46bc-b6d0-61a001a46656,NBC 6199,DA,da,I.da-ri-muš,PN,95779d18-b239-46bc-b6d0-61a001a46656.png
5d7f3190-88d1-44de-abb9-1269d17f4a03,NBC 6199,RI,ri,I.da-ri-muš,PN,5d7f3190-88d1-44de-abb9-1269d17f4a03.png
6ae55b50-741d-4ce0-a58d-e2c33862fb51,AD -171B,BI,BI,ITU BI,,6ae55b50-741d-4ce0-a58d-e2c33862fb51.png
648a5bcb-a0d7-4c45-abfa-f4c704de2fbd,AD -171B,KAM,KAM,UD x.KAM,,648a5bcb-a0d7-4c45-abfa-f4c704de2fbd.png
eb1b3de5-4d16-422c-a161-0e8e4bc21220,AD -171B,GAL,GAL,LÚ.GAL ÉRIN.MEŠ,,eb1b3de5-4d16-422c-a161-0e8e4bc21220.png
170ad5f3-5df2-44c5-b55f-5b5ed52801b7,AD -171B,KI,KI,E.KI,determinativ,170ad5f3-5df2-44c5-b55f-5b5ed52801b7.png
7d111442-d27c-4f07-83aa-d8d233fc9328,AD -171B,UB,ub,KU4-ub,,7d111442-d27c-4f07-83aa-d8d233fc9328.png
c0e75b5d-6a34-401a-9982-872bf651916d,AD -171B,EN,EN,d+EN,ligatur,c0e75b5d-6a34-401a-9982-872bf651916d.png
244d7384-cb3e-4c7e-8f49-79f1c246dda2,AD -171B,UŠ,uš,DÙ-uš,,244d7384-cb3e-4c7e-8f49-79f1c246dda2.png
89e0a022-d54b-4ddc-b517-4c2d05779c63,AD -171B,BIT,É,É 1.KAM,,89e0a022-d54b-4ddc-b517-4c2d05779c63.png
71b6e6c9-2721-4f2b-b644-e58ffeb4172d,AD -171B,TU,KU4,KU4-ub,,71b6e6c9-2721-4f2b-b644-e58ffeb4172d.png
de21178c-1896-462c-8b3a-45232c80026f,AD -171B,AN,DINGIR,DINGIR.MEŠ GAL.MEŠ,,de21178c-1896-462c-8b3a-45232c80026f.png
10ca6121-0bf7-453e-8b14-7c1bd9ae50e1,AD -171B,SAG,šak,šak-nu,,10ca6121-0bf7-453e-8b14-7c1bd9ae50e1.png
e78f6645-c166-4f75-afd5-f48268d3a542,AD -171B,NU,nu,šak-nu,,e78f6645-c166-4f75-afd5-f48268d3a542.png
6bc81abc-631c-4fd7-92e6-9c5db561c209,AD -171B,GÍN,ṭu,bul-ṭu,,6bc81abc-631c-4fd7-92e6-9c5db561c209.png
427fd820-6e35-4726-a778-a68d47629302,NCBT 558,IM,IM,IM,,427fd820-6e35-4726-a778-a68d47629302.png
2152d9d8-3643-4cb4-9caf-d32aa8b89999,NCBT 558,LA,la,I.Ba-la-ṭu,PN,2152d9d8-3643-4cb4-9caf-d32aa8b89999.png
68b9e90f-da2a-4567-8c06-a32808304179,NCBT 558,ṬU,ṭu,I.Ba-la-ṭu,,68b9e90f-da2a-4567-8c06-a32808304179.png
2e46b209-e1f7-4f02-a1ed-b92a1f99bb79,NCBT 558,BA,ba,ba,PN,2e46b209-e1f7-4f02-a1ed-b92a1f99bb79.png
05737d03-a0ed-43aa-ac79-0d371d35563e,NCBT 558,HE,hi,ša muh-hi É.AN.NA,,05737d03-a0ed-43aa-ac79-0d371d35563e.png
0d8865e0-e173-4058-a60d-7f3fcf1f578f,NCBT 558,MUH,muh,ša muh-hi É.AN.NA,,0d8865e0-e173-4058-a60d-7f3fcf1f578f.png
5f13106d-933a-4e2a-9f0a-21e614b8d4b4,NCBT 558,NA,NA,ša muh-hi É.AN.NA,,5f13106d-933a-4e2a-9f0a-21e614b8d4b4.png
f05c0fc8-50d7-4b48-8014-79d918cbd091,NCBT 558,BIT,É,ša muh-hi É.AN.NA,,f05c0fc8-50d7-4b48-8014-79d918cbd091.png
1f813819-d292-4cd9-87df-b045d82b4c33,NCBT 558,ṢI,ṣi,I.Ha-ba-ṣi-ru,PN,1f813819-d292-4cd9-87df-b045d82b4c33.png
63cd1ea4-3c99-4477-b5bf-789ecd3cadab,NCBT 558,RU,ru,I.Ha-ba-ṣi-ru,PN,63cd1ea4-3c99-4477-b5bf-789ecd3cadab.png
3076708d-2a8e-46aa-b03b-7c4f8b5428ff,NCBT 558,LUM,LUM,ZÚ.LUM.MA,,3076708d-2a8e-46aa-b03b-7c4f8b5428ff.png
65636e6e-030b-4b2c-a5ce-ab21c8e93045,NCBT 558,AG,ak,ma-ak-<ka>-su,,65636e6e-030b-4b2c-a5ce-ab21c8e93045.png
677a2359-7900-4733-b55c-db74d02aaad9,NCBT 558,SU,su,ma-ak-<ka>-su,,677a2359-7900-4733-b55c-db74d02aaad9.png
7502bf30-64ec-41dd-ac7f-8fbaa769ef96,NCBT 558,ITU,ITU,ITU.ŠE,,7502bf30-64ec-41dd-ac7f-8fbaa769ef96.png
592f2ba3-6bd8-430f-b5a6-3aa13f0792e8,NCBT 558,ŠE,ŠE,ITU.ŠE,,592f2ba3-6bd8-430f-b5a6-3aa13f0792e8.png
0a427835-226a-4001-8695-ee1ac8666628,NCBT 558,NA,na,a-na,,0a427835-226a-4001-8695-ee1ac8666628.png
022176bb-976b-4ed1-8cb5-f63f938197ee,NCBT 558,KÁD,KÁD,I.d+EN-KÁD,PN,022176bb-976b-4ed1-8cb5-f63f938197ee.png
e9462168-5af9-4ea9-8de1-737bdff4d86d,NCBT 558,I,i,i-din,,e9462168-5af9-4ea9-8de1-737bdff4d86d.png
2778923f-f0db-4bee-8265-5b6428d98a76,NCBT 558,DIN,din,i-din,,2778923f-f0db-4bee-8265-5b6428d98a76.png
YOS2024_NCBT1938obva_0,,IN,in,ši-in-ze-ru-ú,photo also shows the first horizontal wegde of the following ZI XXXX,YOS2024_NCBT1938obva_0.png
YOS2024_NCBT1938obva_1,,ŠI,ši,ši,,YOS2024_NCBT1938obva_1.png
YOS2024_NCBT1938obva_2,,MEŠ,MEŠ,DINGIR.MEŠ,,YOS2024_NCBT1938obva_2.png
YOS2024_NCBT1938obva_3,,EN,en,1+en,Ligatur,YOS2024_NCBT1938obva_3.png
YOS2024_NCBT1938obva_4,,TAR,šil,mi-šil,,YOS2024_NCBT1938obva_4.png
YOS2024_NCBT1938obva_5,,MU,mu,u4-mu,,YOS2024_NCBT1938obva_5.png
YOS2024_NCBT1938obva_6,,KI,KI,KI,Logogram,YOS2024_NCBT1938obva_6.png
YOS2024_NCBT1938obva_7,,BA,ba,bab-ba-nu-ú-tú,,YOS2024_NCBT1938obva_7.png
YOS2024_NCBT1938obva_8,,ID,it,it-ta-din,,YOS2024_NCBT1938obva_8.png
YOS2024_NCBT1938obva_9,,DIN,din,it-ta-din,,YOS2024_NCBT1938obva_9.png
YOS2024_NCBT1938obva_10,,RU,ŠUB,GIŠ.ŠUB.BA,,YOS2024_NCBT1938obva_10.png
YOS2024_NCBT1938obva_11,,TUM,tu4,tsa-a-tu4,,YOS2024_NCBT1938obva_11.png
YOS2024_NCBT1938obva_12,,A,a,tsa-a-tu4,,YOS2024_NCBT1938obva_12.png
YOS2024_NCBT1938obva_13,,NA,na,a-na,,YOS2024_NCBT1938obva_13.png
YOS2024_NCBT1938obvb_0,,US,us,ITU-us-su,XXXX,YOS2024_NCBT1938obvb_0.png
YOS2024_NCBT1938obvb_1,,ITU,ITU,ITU-us-su,arhussu,YOS2024_NCBT1938obvb_1.png
YOS2024_NCBT1938obvb_2,,KÙ,KÙ,KÙ.BABBAR,,YOS2024_NCBT1938obvb_2.png
YOS2024_NCBT1938obvb_3,,RA,ra,is-ta-tir-ra-nu,,YOS2024_NCBT1938obvb_3.png
YOS2024_NCBT1938obvb_4,,GIR,kir,É.KUR-za-kir,,YOS2024_NCBT1938obvb_4.png
YOS2024_NCBT1938obvb_5,,BIT,É,É.KUR-za-kir,,YOS2024_NCBT1938obvb_5.png
YOS2024_NCBT1938obvb_6,,IG,ik,ik-kaš-ši-du,,YOS2024_NCBT1938obvb_6.png
YOS2024_NCBT1938obvb_7,,KAL,kal,kal MU.AN.NA,Pseudo-logogram,YOS2024_NCBT1938obvb_7.png
YOS2024_NCBT1938obvb_8,,MUH,muh,ana muh-hi,,YOS2024_NCBT1938obvb_8.png
YOS2024_NCBT1938obvc_0,,ŠU,ŠU,ina ŠU.II,with Dualis,YOS2024_NCBT1938obvc_0.png
YOS2024_NCBT1938obvc_1,,DI,di,a-di,,YOS2024_NCBT1938obvc_1.png
YOS2024_NCBT1938obvc_2,,TA,TA,12.TA,,YOS2024_NCBT1938obvc_2.png
YOS2024_NCBT1938obvc_3,,SAL,raq,ú-mar-raq,,YOS2024_NCBT1938obvc_3.png
YOS2024_NCBT1938obvc_4,,UD,u4,u4-mu,,YOS2024_NCBT1938obvc_4.png
YOS2024_NCBT1938obvc_5,,ŠÁ,šá,šá,,YOS2024_NCBT1938obvc_5.png
YOS2024_NCBT1938obvc_6,,IS,GIŠ,GIŠ.ŠUB.BA,,YOS2024_NCBT1938obvc_6.png
YOS2024_NCBT1938obvc_7,,LÚ,LÚ,LÚ,,YOS2024_NCBT1938obvc_7.png
YOS2024_NCBT1938obvc_8,,BI,bi,gab-bi,,YOS2024_NCBT1938obvc_8.png
YOS2024_NCBT1938obvc_9,,GABA,gab,gab-bi,,YOS2024_NCBT1938obvc_9.png
YOS2024_NCBT1938obvc_10,,LA,la,la,PN,YOS2024_NCBT1938obvc_10.png
c645d879-00ec-4368-bf0f-441a47de1d3f,YOS 21 210,KA,ZÚ,ZÚ.LUM.MA,,c645d879-00ec-4368-bf0f-441a47de1d3f.png
a12b4bc6-e6a2-49e8-8702-609f7889e8d0,YOS 21 210,LUM,LUM,ZÚ.LUM.MA,,a12b4bc6-e6a2-49e8-8702-609f7889e8d0.png
4a28c3b8-9ae9-4d2b-b0b9-457606a6e6be,YOS 21 210,HU,hu,I.hu-un-zu-ú,PN,4a28c3b8-9ae9-4d2b-b0b9-457606a6e6be.png
85cad33d-1825-4123-a63f-2d379cc63cad,YOS 21 210,UN,un,I.hu-un-zu-ú,PN,85cad33d-1825-4123-a63f-2d379cc63cad.png
f1cfd694-37f7-4c52-97fe-bd26df9c9d62,YOS 21 210,MAR,mar,I.mar-duk,PN,f1cfd694-37f7-4c52-97fe-bd26df9c9d62.png
2db345a5-9135-4275-9037-670d1a8275b2,YOS 21 210,DUG,duk,I.mar-duk,PN,2db345a5-9135-4275-9037-670d1a8275b2.png
e9dfbc29-b51c-4ddd-bf34-a2b2f4d8dd38,YOS 21 210,LA,la,I.ba-la-ṭu,PN,e9dfbc29-b51c-4ddd-bf34-a2b2f4d8dd38.png
71719239-ce7a-44cf-a63e-419ddf47a1de,YOS 21 210,GÍN,ṭu,I.ba-la-ṭu,PN,71719239-ce7a-44cf-a63e-419ddf47a1de.png
c46a651a-32b5-45c1-8016-1688181a2477,YOS 21 210,NUN,ṣil,I.ṣil-la-a,PN,c46a651a-32b5-45c1-8016-1688181a2477.png
f690f111-fa00-4604-b6dc-a680e8e5a120,YOS 21 211,BE,mit,i-mit-ti,,f690f111-fa00-4604-b6dc-a680e8e5a120.png
c1b6b2b1-4127-4040-b2c4-ce9016c8cdf5,YOS 21 211,TI,ti,i-mit-ti,,c1b6b2b1-4127-4040-b2c4-ce9016c8cdf5.png
9da19b51-6b8d-4d7d-91cb-957e0ea59c1b,YOS 21 211,KI,KI,UNUG.KI,GN,9da19b51-6b8d-4d7d-91cb-957e0ea59c1b.png
0dae0aab-7f05-4709-b906-9248e83a9cc2,YOS 21 211,UNUG,UNUG,UNUG.KI,GN,0dae0aab-7f05-4709-b906-9248e83a9cc2.png
33d59048-03f0-48e9-9700-89d83cebf329,YOS 21 211,KAM,KAM,MU.1.KAM,,33d59048-03f0-48e9-9700-89d83cebf329.png
d5e6ca2a-5117-421c-b8c7-35302b890661,YOS 21 211,ŠÀ,ŠÀ,A.ŠÀ,,d5e6ca2a-5117-421c-b8c7-35302b890661.png
3e274bc6-b2a7-4d77-9d42-0919d8a0de9f,YOS 21 211,GUR,GUR,3 GUR,,3e274bc6-b2a7-4d77-9d42-0919d8a0de9f.png
5424b0fa-eb4e-47d9-a1df-47d1954220fd,YOS 21 211,SAL,MÍ,MÍ.šar-ra-[hi-tú],PN,5424b0fa-eb4e-47d9-a1df-47d1954220fd.png
2bbb3ee6-b990-4da3-98cb-816cdebe40c7,YOS 21 211,ŠAR,šar,MÍ.šar-ra-[hi-tú],PN,2bbb3ee6-b990-4da3-98cb-816cdebe40c7.png
5da6b0d1-5123-46e3-9552-f91a6100828c,YOS 21 212,GUR,GUR,1 ME 10 GUR,,5da6b0d1-5123-46e3-9552-f91a6100828c.png
eedce889-10cd-4865-8a44-55322f04785a,YOS 21 212,KA,ZÚ,ZÚ.LUM.MA,,eedce889-10cd-4865-8a44-55322f04785a.png
f4e344c0-6c4e-428b-b6d4-65a6d832cee6,YOS 21 212,LUM,LUM,ZÚ.LUM.MA,,f4e344c0-6c4e-428b-b6d4-65a6d832cee6.png
064c6478-3108-493b-adce-6612426c29ff,YOS 21 212,ZAG,ZAG,ZÚ.LUM.MA ZAG A.ŠÀ,,064c6478-3108-493b-adce-6612426c29ff.png
01f9d21d-2269-44f2-a7c9-79c8488c0e7c,YOS 21 212,MÙŠ,INNIN,I.d+INNIN.NA-MU-DÙ,PN; ligature of AN and MÙŠ,01f9d21d-2269-44f2-a7c9-79c8488c0e7c.png
257314e0-7e9f-477b-b33d-35ea4435b9cd,YOS 21 212,KAL,lap,I.a-hu-lap-d.15,PN,257314e0-7e9f-477b-b33d-35ea4435b9cd.png
575e4c2a-1bf9-456f-b6fc-f9855b205115,YOS 21 212,MUŠ,ṣir,I.ka-ṣir,PN,575e4c2a-1bf9-456f-b6fc-f9855b205115.png
83053de3-568d-4001-b61a-a9ada1698da6,YOS 21 212,RID,UMBISAG,LÚ.UMBISAG,,83053de3-568d-4001-b61a-a9ada1698da6.png
636ff663-bf52-4e60-b3cc-63bef8eadad7,YOS 21 212,NUN,ṣil,I.ṣil-la-a,PN,636ff663-bf52-4e60-b3cc-63bef8eadad7.png
52a90d78-ae79-4955-bee2-fb943d015947,YOS 21 212,HE,hi,ši-i-hi,,52a90d78-ae79-4955-bee2-fb943d015947.png
f8a87cef-a08e-4fac-8d49-3f1fb2d4e8b6,YOS 21 213,ITU,ITU,ina ITU.DU6,,f8a87cef-a08e-4fac-8d49-3f1fb2d4e8b6.png
bf4831a1-8925-4a50-8a13-095a14e30a67,YOS 21 213,DU6,DU6,ina IM.DU6,,bf4831a1-8925-4a50-8a13-095a14e30a67.png
781d34d6-6a5b-4dee-9d80-81b618deb351,YOS 21 213,TUM,tu4,gi-ze-e-tu4,,781d34d6-6a5b-4dee-9d80-81b618deb351.png
1f226cd3-8df5-472a-bc80-e86ca128fc32,YOS 21 213,KAL,lap,I.a-hu-lap-d.15,PN,1f226cd3-8df5-472a-bc80-e86ca128fc32.png
630e320b-b3d4-4f7f-b792-476bc3f429e4,YOS 21 213,MUŠ,ṣir,I.ka-ṣir,PN,630e320b-b3d4-4f7f-b792-476bc3f429e4.png
86bafa51-ed45-4a14-a056-f13ff2d3f02d,YOS 21 213,RID,UMBISAG,LÚ.UMBISAG,,86bafa51-ed45-4a14-a056-f13ff2d3f02d.png
21f5e339-951e-465c-aac4-852d7f7c1e94,NCBT 535,TUR,DUMU,LÚ.DUMU DÙ-i.MEŠ,,21f5e339-951e-465c-aac4-852d7f7c1e94.png
d24b800f-4b75-498e-b394-a32d428442bb,NCBT 535,PAP,DÙ,LÚ.DUMU DÙ-i.MEŠ,,d24b800f-4b75-498e-b394-a32d428442bb.png
2d834928-d874-4472-86c1-d23b93c026fe,NCBT 535,MEŠ,MEŠ,LÚ.DUMU DÙ-i.MEŠ,,2d834928-d874-4472-86c1-d23b93c026fe.png
7d08e358-afca-4bf0-8897-c9087194771b,NCBT 535,,pa,ina pa-ni-šú-nu,,7d08e358-afca-4bf0-8897-c9087194771b.png
6efdc074-2aeb-4b41-a09f-9a27d80909e7,NCBT 535,NI,ni,ina pa-ni-šú-nu,,6efdc074-2aeb-4b41-a09f-9a27d80909e7.png
